,X,Y,phi
171,301.941376935454,402.03713387841015,-11.862770380900528
172,302.29766664572173,400.2819123423551,-12.25558952188301
173,302.6705182565725,398.5057199468025,-12.653684608644468
174,303.06042007382666,396.7085906839237,-13.057090827955506
175,303.443604466939,394.9988348668427,-13.44150127614651
176,303.84275081719704,393.27062523390623,-13.830675066263112
177,304.25828669757993,391.5240130980308,-14.224641533744418
178,304.7180182257561,389.6473216211349,-14.648676575645155
179,305.19727442906577,387.74999136068914,-15.078192474518332
180,305.69659302625803,385.8321141973999,-15.513224417134552
181,306.18557133646414,384.00917217253766,-15.92758176499521
182,306.6932638541632,382.16822675005136,-16.346883967810967
183,307.2534813824477,380.1917483094536,-16.798010022737458
184,307.83592775812775,378.19518808328866,-17.254788728869286
185,308.4411811453502,376.17869565078774,-17.71725527297704
186,309.06982778344144,374.1424335245854,-18.185444841831327
187,309.6836301426123,372.20890104381425,-18.63119271382226
188,310.3191788417155,370.2581812788906,-19.082068787262727
189,310.97698152318674,368.29044301875075,-19.538102397591857
190,311.65755182926586,366.3058664323574,-19.99932288024874
191,312.36140930134076,364.3046433801783,-20.46575957067249
192,313.1350992206153,362.1593747293168,-20.96727235056764
193,313.93631350048645,359.9957901803402,-21.4747441135533
194,314.81509066985103,357.68423870720426,-22.018789584581185
195,315.675018570318,355.48383057271775,-22.538641733660356
196,316.56446379976626,353.2660035066664,-23.064560495951852
197,317.4294084104961,351.16397822947386,-23.564946081652693
198,318.3216427677498,349.04711444424805,-24.070764223983844
199,319.2998925774944,346.7809816496442,-24.61436403411473
200,320.2502059950238,344.6344848826833,-25.131480445799625
201,321.2914498810866,342.33757675176236,-25.687152970850022
202,322.3661655144772,340.02542171988847,-26.249097020306188
203,323.4091368362294,337.83677693159603,-26.783570271662107
204,324.4829541353688,335.6354124423329,-27.323657592677833
205,325.58820553271937,333.4217283551901,-27.86938831879248
206,326.7254822027544,331.1961418327915,-28.42079178544516
207,327.9692960873366,328.81774277731137,-29.01309714778224
208,329.2506579769267,326.4269253599363,-29.611876875908514
209,330.4918715841898,324.16702742763545,-30.18119868087144
210,331.7675752562607,321.8971365248816,-30.756314235058724
211,333.07837110473224,319.61776309490546,-31.337252873909485
212,334.50991459666665,317.1848928912023,-31.961109081129884
213,335.8950038297083,314.8876581259016,-32.55415145340278
214,337.4068486750123,312.43704264430124,-33.190936181115354
215,338.9611324401822,309.9783184439832,-33.83443330277114
216,340.46368994118893,307.65871054244667,-34.44605291481868
217,342.0050752108934,305.3332236949286,-35.06367712455919
218,343.58588944317114,303.00251573844594,-35.687335267431784
219,345.3090762375471,300.5198126412131,-36.3568189758294
220,346.973113129492,298.18051083685174,-36.993015727090636
221,348.67840608847126,295.8381413013135,-37.63533625126623
222,350.42554531085443,293.4934535815749,-38.2838098837953
223,352.21511693694043,291.14722069469457,-38.93846596011694
224,354.047702478616,288.80023947144196,-39.59933381567028
225,355.92387822702665,286.4533308936194,-40.26644278589441
226,357.8442146399459,284.10734042440424,-40.93982220622846
227,359.9333075120279,281.61517569613903,-41.662401777423376
228,361.94650968973326,279.273859741544,-42.34880762241284
229,364.13552977020515,276.7886715134838,-43.08529607353529
230,366.376991200616,274.30873831113917,-43.82900195224946
231,368.53532479541195,271.9820607102787,-44.535383054033694
232,370.7411791122455,269.66209654767016,-45.24821611895733
233,372.9950627466248,267.34987618267553,-45.96753048245949
234,375.2974726441405,265.046456802604,-46.693355479979274
235,377.79725812456945,262.6082102129911,-47.471929622048606
236,380.20128022809655,260.3264041225228,-48.211276423533484
237,382.8100924794048,257.91361638594475,-49.00428578604688
238,385.6342339405971,255.3735529664364,-49.852340571875224
239,388.52285984189496,252.85217769362296,-50.70883494008218
240,391.31092631256536,250.49147763916,-51.52530937370075
241,393.98856075379126,248.28944710670973,-52.300484715805425
242,396.8905168840318,245.96852594225422,-53.13173990639035
243,399.8517677186595,243.6704135208923,-53.97066167334459
244,402.8726984024417,241.39672984816445,-54.81728520343872
245,405.77088082561033,239.28247444608053,-55.62095900790697
246,408.72249267889265,237.19275269847688,-56.431513806311614
247,411.91730673007805,234.99885442102794,-57.300531463448166
248,414.97988127891716,232.96431650673765,-58.12537193315037
249,418.29309518043397,230.83233965490044,-59.009636419771724
250,421.4674520110221,228.8593505441726,-59.84888735097926
251,424.6962211217093,226.91856188722997,-60.69516962024865
252,427.97950530114605,225.01155465929378,-61.54851256301899
253,431.31737539089056,223.1399371281183,-62.408945514729396
254,434.70986902798205,221.3053445633413,-63.27649781081898
255,438.374313364463,219.39621587960292,-64.2063443845503
256,442.1004221949911,217.5327687116666,-65.14429840418839
257,445.6634913416013,215.82473753960096,-66.0342896755918
258,449.2809601835948,214.16075509879485,-66.93152130006072
259,452.95267572380783,212.54258891808334,-67.83602261303426
260,456.91329317721613,210.8730324715563,-68.80529724162766
261,460.9346865681678,209.25938268973707,-69.78284904055066
262,464.7744941302719,207.7960791601526,-70.71025915423004
263,468.6674649904946,206.38613327717562,-71.64505996510036
264,472.61321967639344,205.03142994179376,-72.58728080860075
265,476.61133019519707,203.73387462384392,-73.5369510201703
266,480.6613185952075,202.49539246496082,-74.49409993524816
267,484.7626555201418,201.317927321053,-75.45875688927339
268,488.91475875797005,200.2034407426294,-76.43095121768513
269,493.38179537019454,199.08777480018355,-77.47245186744672
270,497.63653982048834,198.10946467226756,-78.46028565183435
271,502.21108320131526,197.1429479653427,-79.51847152730149
272,506.8396138931654,196.25683580572468,-80.58530506909446
273,511.52107990278347,195.45356929863047,-81.66082146398388
274,515.9738076458674,194.77815639920595,-82.68079290946665
275,520.4713645007422,194.18036435562829,-83.70851441126946
276,525.0126767119843,193.66225307371909,-84.74401530483145
277,529.5966043126795,193.22588748263243,-85.7873249255917
278,534.2219397295878,192.8733357848795,-86.83847260898936
279,538.8874064072036,192.60666762665727,-87.89748769046352
280,543.5916574535482,192.42795218715725,-88.96439950545329
281,548.6319564313943,192.33366908088468,-88.96439950545329
282,553.4108703633268,192.2442754056102,-88.96439950545329
283,558.5282497834555,192.14855044369313,-88.96439950545329
284,563.3799769272018,192.05779473497228,-88.96439950545329
285,568.2672035258549,191.9663749785641,-88.96439950545329
286,573.1382535672482,191.87525781850468,-88.96439950545329
287,577.9931270513815,191.784443254794,-88.96439950545329
288,582.831823978255,191.69393128743206,-88.96439950545329
289,587.6543443478686,191.6037219164189,-88.96439950545329
290,592.7600104239889,191.5082160626267,-88.96439950545329
291,597.8474146835151,191.4130518117438,-88.96439950545329
292,602.9165571264471,191.31822916377024,-88.96439950545329
293,607.9674377527848,191.22374811870603,-88.96439950545329
294,613.0000565625285,191.12960867655113,-88.96439950545329
295,617.9870208307867,191.0363232416695,-88.96439950545329
296,622.6401928665861,190.9492816761822,-88.96439950545329
297,627.2529235092356,190.86299660156672,-88.96439950545329
298,631.8252127587355,190.77746801782314,-88.96439950545329
299,636.6376155448436,190.68744790486883,-88.96439950545329
300,641.1264944209721,190.60347958354842,-88.96439950545329
301,645.5749319039511,190.52026775309986,-88.96439950545329
302,650.2557421881307,190.43270919052156,-88.96439950545329
303,654.890897930825,190.34600463521656,-88.96439950545329
304,659.4803991320339,190.26015408718487,-88.96439950545329
305,664.0242457917573,190.17515754642648,-88.96439950545329
306,668.5224379099953,190.09101501294137,-88.96439950545329
307,672.7155890987168,190.0125785311214,-88.96439950545329
308,676.8682988942885,189.93489854017324,-88.96439950545329
309,680.9805672967105,189.85797504009696,-88.96439950545329
310,685.3041979327986,189.7770978285392,-88.96439950545329
311,689.5821740274012,189.69707462425472,-88.96439950545329
312,693.5680630762304,189.62251515815296,-88.96439950545329
313,697.5135107319098,189.54871218292308,-88.96439950545329
314,701.659894324584,189.4711505290146,-88.96439950545329
315,705.5219316068922,189.3989078162079,-88.96439950545329
316,709.3435274960508,189.327421594273,-88.96439950545329
317,713.1246819920597,189.25669186321002,-88.96439950545329
318,717.0965041025837,189.18239553122888,-88.96439950545329
319,721.0226716716223,189.10895320652102,-88.96439950545329
320,724.9031846991755,189.03636488908649,-88.96439950545329
321,728.51499086137,188.96880296354934,-88.96439950545329
322,732.3068803672163,188.89787242493944,-88.96439950545329
323,735.8352761560395,188.83187076182548,-88.96439950545329
324,739.5385421401788,188.76259800204022,-88.96439950545329
325,742.9835275556309,188.6981566013495,-88.96439950545329
326,746.5981700180632,188.63054162038887,-88.96439950545329
327,749.959745060144,188.5676604821213,-88.96439950545329
328,753.4857640008694,188.50170327998538,-88.96439950545329
329,756.9661284001094,188.43660008512268,-88.96439950545329
330,760.4008382578639,188.37235089753332,-88.96439950545329
331,763.7898935741332,188.30895571721726,-88.96439950545329
332,767.1332943489169,188.2464145441745,-88.96439950545329
333,770.4310405822152,188.18472737840506,-88.96439950545329
334,773.494360349817,188.1274253603174,-88.96439950545329
335,776.7034830614084,188.06739597337258,-88.96439950545329
336,779.6833924556389,188.01165421770816,-88.96439950545329
337,782.6228604567198,187.95666895291555,-88.96439950545329
338,785.5218870646509,187.9024401789948,-88.96439950545329
339,788.3804722794322,187.84896789594592,-88.96439950545329
340,791.3720645286521,187.79300760247978,-88.96439950545329
341,794.3180022363865,187.73790131628692,-88.96439950545329
342,797.2182854026354,187.6836490373674,-88.96439950545329
343,799.9075222836025,187.63334455984437,-88.96439950545329
344,802.5563177714197,187.5837965731932,-88.96439950545329
345,805.3250084357402,187.53200584464963,-88.96439950545329
346,808.0480445585753,187.48106912337937,-88.96439950545329
347,810.5704606927999,187.43388517070275,-88.96439950545329
348,813.204873293928,187.38460622825716,-88.96439950545329
349,815.7936313535706,187.33618129308485,-88.96439950545329
350,818.336734871728,187.2886103651858,-88.96439950545329
351,820.6898026721382,187.24459421803508,-88.96439950545329
352,823.0024290793986,187.20133456175617,-88.96439950545329
353,825.2746140935094,187.15883139634911,-88.96439950545329
354,827.6431561295167,187.11452579037746,-88.96439950545329
355,829.8319307702562,187.0735828873936,-88.96439950545329
356,832.1118492845566,187.03093506024658,-88.96439950545329
357,834.3461132573715,186.98914124037282,-88.96439950545329
358,836.534722688701,186.9482014277724,-88.96439950545329
359,838.5541489956262,186.9104263303144,-88.96439950545329
360,840.6541349052487,186.87114429653863,-88.96439950545329
361,842.708466273386,186.83271627003614,-88.96439950545329
362,844.625778062608,186.7968513120296,-88.96439950545329
363,846.6446600220625,186.75908639705696,-88.96439950545329
364,848.6452801649227,186.72166308499365,-88.96439950545329
365,850.5120402127077,186.6867437405769,-88.96439950545329
366,852.3626237032328,186.65212699250893,-88.96439950545329
367,854.1970306364982,186.61781284078967,-88.96439950545329
368,856.0152610125035,186.58380128541916,-88.96439950545329
369,857.8173148312491,186.5500923263974,-88.96439950545329
370,859.6031920927347,186.51668596372437,-88.96439950545329
371,861.3728927969605,186.48358219740007,-88.96439950545329
372,863.2349379786062,186.44875104858983,-88.96439950545329
373,864.9712745334836,186.41627138723481,-88.96439950545329
374,866.7978703064464,186.38210334995443,-88.96439950545329
375,868.6062042628151,186.34827691558337,-88.96439950545329
376,870.3962764025898,186.31479208412165,-88.96439950545329
377,872.1680867257703,186.28164885556922,-88.96439950545329
378,873.8194963550332,186.2507578250451,-88.96439950545329
379,875.4547294270362,186.22016939086973,-88.96439950545329
380,877.1739027494453,186.1880107824677,-88.96439950545329
381,878.8748142552603,186.15619377697502,-88.96439950545329
382,880.4594955858262,186.12655095638945,-88.96439950545329
383,882.0280003591322,186.0972107321526,-88.96439950545329
384,883.6762748641756,186.06637834681032,-88.96439950545329
385,885.2114154881332,186.0376622275428,-88.96439950545329
386,886.7303795548307,186.00924870462396,-88.96439950545329
387,888.3260170591028,185.97940093943205,-88.96439950545329
388,889.9033927467808,185.94989477714944,-88.96439950545329
389,891.3718050720413,185.92242686782046,-88.96439950545329
390,892.9137313510364,185.89358381706774,-88.96439950545329
391,894.3487795269484,185.866740012708,-88.96439950545329
392,895.7676511456006,185.84019880469702,-88.96439950545329
393,897.2569404238243,185.81234037409467,-88.96439950545329
394,898.642447893128,185.786423271053,-88.96439950545329
395,900.0962877626689,185.7592279519805,-88.96439950545329
396,901.5318658156158,185.73237423581736,-88.96439950545329
397,902.8668215434824,185.70740274636546,-88.96439950545329
398,904.2669501877463,185.68121214173215,-88.96439950545329
399,905.5685417662643,185.65686475724954,-88.96439950545329
400,906.9332210018455,185.63133726414608,-88.96439950545329
401,908.2796384208325,185.60615137395195,-88.96439950545329
402,909.5306782579133,185.58274960305914,-88.96439950545329
403,910.8416462682176,185.5582268243949,-88.96439950545329
404,912.0593219559499,185.53544915847138,-88.96439950545329
405,913.2608210864225,185.5129740888966,-88.96439950545329
406,914.4461436596351,185.4908016156706,-88.96439950545329
407,915.6152896755879,185.46893173879326,-88.96439950545329
408,916.8392455009435,185.44603659752045,-88.96439950545329
409,918.0449395097049,185.42348305915698,-88.96439950545329
410,919.1635337842206,185.4025587958695,-88.96439950545329
411,920.2659515014763,185.3819371289308,-88.96439950545329
412,921.3521926614721,185.3616180583408,-88.96439950545329
413,922.4880620773736,185.34037064874826,-88.96439950545329
414,923.540939088021,185.32067568312755,-88.96439950545329
415,924.5776395414084,185.30128331385555,-88.96439950545329
416,925.6608719565385,185.2810205244134,-88.96439950545329
417,926.6642082605774,185.26225226011073,-88.96439950545329
418,927.6513680073566,185.24378659215677,-88.96439950545329
419,928.6819634217152,185.224508422865,-88.96439950545329
420,929.6942970194797,185.20557185648255,-88.96439950545329
421,930.6309050248217,185.1880518021184,-88.96439950545329
422,931.5513364729038,185.170834344103,-88.96439950545329
423,932.5110330698969,185.15288239787097,-88.96439950545329
424,933.4524678502958,185.13527205454824,-88.96439950545329
425,934.3756408141006,185.11800331413482,-88.96439950545329
426,935.2805519613112,185.10107617663076,-88.96439950545329
427,936.1672012919277,185.08449064203597,-88.96439950545329
428,936.9855182223067,185.069183323472,-88.96439950545329
429,937.7876585954259,185.05417860125678,-88.96439950545329
430,938.6216709252709,185.0385776868124,-88.96439950545329
431,939.3904471490416,185.02419706956644,-88.96439950545329
432,940.1890100702038,185.00925926665195,-88.96439950545329
433,940.969311174772,184.99466306664675,-88.96439950545329
434,941.7313504627459,184.9804084695509,-88.96439950545329
435,942.4751279341257,184.96649547536435,-88.96439950545329
436,943.158977232282,184.9537034889493,-88.96439950545329
437,943.867305294979,184.9404536062926,-88.96439950545329
438,944.5177904437868,184.92828572484683,-88.96439950545329
439,945.190669097801,184.91569895372,-88.96439950545329
440,945.8077900972603,184.90415517724347,-88.96439950545329
441,946.4087345394598,184.8929139971157,-88.96439950545329
442,946.9935024243995,184.88197541333668,-88.96439950545329
443,947.5620937520791,184.87133942590637,-88.96439950545329
444,948.1145085224989,184.86100603482484,-88.96439950545329
445,948.6831873994759,184.85036840971003,-88.96439950545329
446,949.2336044598587,184.84007238750453,-88.96439950545329
