,X,Y,phi
68,234.95285343722387,459.26221518180535,-32.0
69,234.99460640517296,459.19307049753405,-32.0
70,235.03878572166408,459.1199076772568,-32.0
71,235.0885476358594,459.03749983861,-32.0
72,235.14121321086796,458.9502834146094,-32.0
73,235.19686471707942,458.8581221620032,-32.0
74,235.2555844248835,458.76087983753973,-32.0
75,235.31745460466993,458.6584201979674,-32.0
76,235.38255752682838,458.5506070000344,-32.0
77,235.45097546174858,458.43730400048906,-32.0
78,235.52279067982025,458.3183749560797,-32.0
79,235.59808545143306,458.1936836235547,-32.0
80,235.6721019424701,458.0711091778322,-32.0
81,235.75438371908288,457.93484706894196,-32.0
82,235.84038702097124,457.79242195648976,-32.0
83,235.92469647048222,457.6528019353542,-32.0
84,236.01243967473204,457.50749547086036,-32.0
85,236.10368522307874,457.3563889761247,-32.0
86,236.19850170488047,457.19936886426376,-32.0
87,236.30335773628016,457.0257228328268,-32.0
88,236.40575816483886,456.85614338375456,-32.0
89,236.51883184101257,456.66888858433623,-32.0
90,236.6362610084061,456.47442090688713,-32.0
91,236.75812793740917,456.2726041081555,-32.0
92,236.88451489841145,456.0633019448897,-32.0
93,237.01550416180268,455.84637817383805,-32.0
94,237.15117799797255,455.62169655174876,-32.0
95,237.28308926577193,455.4032459023258,-32.0
96,237.42808926193214,455.16311976408184,-32.0
97,237.56891955762643,454.92989882650716,-32.0
98,237.71417815375167,454.6893444357625,-32.0
99,237.86393363966602,454.44134300496444,-32.0
100,238.0282076808281,454.1692982314295,-32.0
101,238.1874568984384,453.90557477863103,-32.0
102,238.3514130607469,453.63405642594824,-32.0
103,238.5201447571116,453.35462958649754,-32.0
104,238.70489558513205,453.04867438618913,-32.0
105,238.89520208417508,452.73351875923703,-32.0
106,239.09114652463046,452.4090264623894,-32.0
107,239.28062757352282,452.09523781586654,-32.0
108,239.487748830728,451.7522362368461,-32.0
109,239.70075000107994,451.3994972724841,-32.0
110,239.90649878456014,451.05876856811295,-32.0
111,240.11759325113562,450.70918718600427,-32.0
112,240.34799816731856,450.32762688103503,-32.0
113,240.5846023993377,449.9358002463353,-32.0
114,240.82748821758278,449.5335710386533,-32.0
115,241.07673789244345,449.1208030147375,-32.0
116,241.31703159894928,448.7228664539405,-32.0
117,241.56309967203842,448.3153672973838,-32.0
118,241.831147988611,447.8714679261711,-32.0
119,242.0893445892842,447.4438834139697,-32.0
120,242.37043916775957,446.9783788801901,-32.0
121,242.65837670688472,446.50154211359325,-32.0
122,242.9532394770494,446.01323687092747,-32.0
123,243.23696042845214,445.54338295228354,-32.0
124,243.54549887170177,445.0324302154609,-32.0
125,243.86120451772535,444.50960828712317,-32.0
126,244.16475663520987,444.006913117071,-32.0
127,244.47479473386775,443.49347688734207,-32.0
128,244.79138740305706,442.9691860110529,-32.0
129,245.13524888009937,442.39973683340054,-32.0
130,245.48667439356012,441.81776129090133,-32.0
131,245.845746213829,441.22312314030364,-32.0
132,246.2125466112957,440.61568613835567,-32.0
133,246.5871578563499,439.99531404180584,-32.0
134,246.946720686667,439.39986275776096,-32.0
135,247.3133396471965,438.7927262230697,-32.0
136,247.68708332729645,438.1737908508486,-32.0
137,248.09231139824496,437.5027159931818,-32.0
138,248.48096870896504,436.85908301666524,-32.0
139,248.90220221379212,436.16150248224005,-32.0
140,249.331803101196,435.4500652076868,-32.0
141,249.7436138750298,434.7680891150895,-32.0
142,250.16297376508723,434.0736113661203,-32.0
143,250.58995136072627,433.36651837389564,-32.0
144,251.02461525130508,432.646696551532,-32.0
145,251.49520501183153,431.8673799661197,-32.0
146,251.9459407822296,431.1209424297042,-32.0
147,252.43376661640878,430.3130821759174,-32.0
148,252.93059379910892,429.49031530753365,-32.0
149,253.4365046007197,428.6525055813012,-32.0
150,253.95158129163084,427.7995167539684,-32.0
151,254.47590614223205,426.93121258228354,-32.0
152,255.00956142291307,426.04745682299495,-32.0
153,255.55262940406354,425.1481132328509,-32.0
154,256.1051923560732,424.2330455685997,-32.0
155,256.63373096441603,423.3577632355302,-32.0
156,257.2049579079842,422.4117872103422,-32.0
157,257.78592179414596,421.4496863956009,-32.0
158,258.3414050351995,420.52978260894133,-32.0
159,258.90565056674757,419.5953680979068,-32.0
160,259.47872697814836,418.64632927561394,-32.0
161,260.0976721711101,417.62132980729444,-32.0
162,260.6891811687131,416.64176584114085,-32.0
163,261.3278706858594,415.58406893527496,-32.0
164,261.9381040423636,414.57349663730685,-32.0
165,262.59684789218716,413.48258890669354,-32.0
166,263.2260973802916,412.4405250889569,-32.0
167,263.90520557128514,411.3158931463952,-32.0
168,264.5537629636888,410.2418546209363,-32.0
169,265.2535455043451,409.08298507922507,-32.0
170,265.96410062661835,407.906275685851,-32.0
171,266.6424694725587,406.7828681300283,-32.0
172,267.3741686543321,405.5711432781093,-32.0
173,268.1168823894569,404.3411778590813,-32.0
174,268.8706929483228,403.09283562969273,-32.0
175,269.6356826013196,401.82598034669167,-32.0
176,270.41193361883705,400.5404757668266,-32.0
177,271.1995282712647,399.23618564684574,-32.0
178,271.95091075680733,397.99186440977377,-32.0
179,272.7124787620248,396.7306755204931,-32.0
180,273.5332255347783,395.3714840843794,-32.0
181,274.3656353451315,393.992978163761,-32.0
182,275.15947973394157,392.67833821548845,-32.0
183,276.0147621359967,391.26195431374975,-32.0
184,276.88194954738606,389.8258552120602,-32.0
185,277.76112423849924,388.36990466716816,-32.0
186,278.6523684797259,386.8939664358219,-32.0
187,279.50194654466446,385.4870291580786,-32.0
188,280.3623531545097,384.06215935109316,-32.0
189,281.28884185988363,382.5278547935796,-32.0
190,282.2277195180605,380.9730336052229,-32.0
191,283.1224119653483,379.4913849985163,-32.0
192,284.028215888645,377.99133531667286,-32.0
193,284.9451998773085,376.472770972809,-32.0
194,285.873432520697,374.93557838004114,-32.0
195,286.8129824081685,373.3796439514858,-32.0
196,287.7639181290812,371.8048541002593,-32.0
197,288.72630827279306,370.2110952394783,-32.0
198,289.70022142866225,368.59825378225906,-32.0
199,290.68572618604674,366.96621614171806,-32.0
200,291.68289113430467,365.31486873097174,-32.0
201,292.7556244245717,363.53837694353126,-32.0
202,293.8416855179713,361.73981374931645,-32.0
203,294.87573519731785,360.02738366083906,-32.0
204,295.9217279986399,358.29517525626164,-32.0
205,297.0466602854769,356.4322397184867,-32.0
206,298.253070466914,354.43437333450015,-32.0
207,299.33759682319027,352.6383517299986,-32.0
208,300.5731788490036,350.5921755355224,-32.0
209,301.7540162853643,348.6366587010677,-32.0
210,302.87777307518996,346.775669836157,-32.0
211,304.0858232221504,344.7750875997678,-32.0
212,305.2353334404445,342.87144996597146,-32.0
213,306.39743409278094,340.94696203986143,-32.0
214,307.57219376851793,339.0015102345543,-32.0
215,308.83474904501384,336.9106651939138,-32.0
216,310.1117597129248,334.79588141252003,-32.0
217,311.4033080426406,332.6570226471212,-32.0
218,312.70947630455095,330.49395265446566,-32.0
219,314.0303467690455,328.30653519130175,-32.0
220,315.28661096464606,326.2261084472184,-32.0
221,316.63625357640063,323.991043088927,-32.0
222,317.91973890556164,321.86553699412923,-32.0
223,319.29846367306885,319.58231035350934,-32.0
224,320.6922923162395,317.27407105474043,-32.0
225,322.017578840242,315.0793404098939,-32.0
226,323.44095934900275,312.722161969401,-32.0
227,324.8796857051613,310.33957015531286,-32.0
228,326.33384017910737,307.93142872437795,-32.0
229,327.80350504123066,305.4976014333444,-32.0
230,329.2887625619209,303.0379520389606,-32.0
231,330.7005327645,300.70000075750943,-32.0
232,332.12625232777845,298.338948743614,-32.0
233,333.5659898411143,295.954682410391,-32.0
234,335.11161817085537,293.3950563979112,-32.0
235,336.6732359928078,290.80895110874945,-32.0
236,338.2509255773614,288.1962302996541,-32.0
237,339.75011506022975,285.71350898551464,-32.0
238,341.26367830045047,283.20698412008903,-32.0
239,342.7916838873818,280.67654211649364,-32.0
240,344.33420041038164,278.1220693878449,-32.0
241,345.8912964588082,275.54345234725935,-32.0
242,347.46304062201955,272.9405774078533,-32.0
243,349.1496374141525,270.1475016478925,-32.0
244,350.7518122106134,267.4942322902793,-32.0
245,352.3454133373145,264.8551612931111,-32.0
246,353.9304407942556,262.230288656388,-32.0
247,355.50689458143694,259.61961438010997,-32.0
248,357.17219786093966,256.86180157941084,-32.0
249,358.73096845424124,254.2804114215508,-32.0
250,360.28116537778294,251.7132196241359,-32.0
251,361.9185707396686,249.00160695722874,-32.0
252,363.54629723217687,246.30602290816782,-32.0
253,365.0697014377189,243.7832009871438,-32.0
254,366.584531973501,241.2745774265649,-32.0
255,368.1843605483922,238.625193511296,-32.0
256,369.77451025390593,235.9918382138733,-32.0
257,371.35498109004243,233.37451153429683,-32.0
258,372.8339093837051,230.9253436080817,-32.0
259,374.39559182634423,228.33913130432435,-32.0
260,375.94759539960603,225.76894761841322,-32.0
261,377.4899201034905,223.2147925503483,-32.0
262,378.9329461550336,220.825080258497,-32.0
263,380.45648246542083,218.3020395662512,-32.0
264,381.88182532308423,215.9416113928179,-32.0
265,383.2985945109877,213.59538157982968,-32.0
266,384.7942329037578,211.11854102137593,-32.0
267,386.2801924271505,208.65772908076838,-32.0
268,387.6701688970544,206.35586914417107,-32.0
269,389.13734002694986,203.92617157938264,-32.0
270,390.59483228746797,201.51250263244043,-32.0
271,392.0426456786087,199.1148623033444,-32.0
272,393.4807802003721,196.7332505920946,-32.0
273,394.82574490403664,194.50593204783402,-32.0
274,396.24509103230275,192.15543471240335,-32.0
275,397.57237254208746,189.95740028656076,-32.0
276,398.8910803821123,187.77356422116324,-32.0
277,400.2012145523773,185.60392651621083,-32.0
278,401.5027750528823,183.4484871717035,-32.0
279,402.7957618836275,181.30724618764125,-32.0
280,404.15988152191693,179.04820625992133,-32.0
281,405.43518515878236,176.9362493942771,-32.0
282,406.78051640357455,174.7083238423763,-32.0
283,408.1161687789894,172.49642690832172,-32.0
284,409.44214228502676,170.30055859211333,-32.0
285,410.68154367977274,168.2480573608329,-32.0
286,411.98872879231294,166.08330342044363,-32.0
287,413.2104469931792,164.0600863075812,-32.0
288,414.4988437122221,161.9264467430111,-32.0
289,415.7028787192085,159.93251374856666,-32.0
290,416.8983400564351,157.9527791145673,-32.0
291,418.15883885786087,155.8653396837892,-32.0
292,419.3366170012076,153.91488916820785,-32.0
293,420.5058214747945,151.97863701307156,-32.0
294,421.73842235860326,149.93739771608548,-32.0
295,422.9613443730346,147.91218703694565,-32.0
296,424.1745875180886,145.903004975652,-32.0
297,425.3781517937652,143.90985153220458,-32.0
298,426.50234450111276,142.04814076940502,-32.0
299,427.68712038329215,140.08610170177673,-32.0
300,428.8622173960942,138.14009125199462,-32.0
301,429.9596173854421,136.322750365586,-32.0
302,431.0484437050301,134.51960783962244,-32.0
303,432.195642800215,132.61979752363237,-32.0
304,433.33316302602253,130.73601582548852,-32.0
305,434.3951966276109,128.97724317591585,-32.0
306,435.4486565594394,127.23266888678829,-32.0
307,436.55827886762984,125.39508732243647,-32.0
308,437.6582223064429,123.57353437593086,-32.0
309,438.7484868758786,121.76801004727147,-32.0
310,439.82907257593695,119.97851433645829,-32.0
311,440.8999794066179,118.20504724349134,-32.0
312,441.89931804808714,116.55010010467339,-32.0
313,442.95143648527085,114.80774738752555,-32.0
314,443.9938760530772,113.08142328822393,-32.0
315,445.0266367515062,111.37112780676851,-32.0
316,445.99007315085595,109.77563630231438,-32.0
317,446.94493588044577,108.19434315830536,-32.0
318,447.94979866125766,106.53024781064197,-32.0
319,448.94498257269214,104.8821810808248,-32.0
320,449.8730525842824,103.34525781320667,-32.0
321,450.84944810221964,101.72830545920863,-32.0
322,451.8161647507795,100.12738172305679,-32.0
323,452.773202529962,98.54248660475118,-32.0
324,453.7205614397672,96.97362010429177,-32.0
325,454.658241480195,95.42078222167856,-32.0
326,455.5862426512454,93.88397295691159,-32.0
327,456.5045649529185,92.36319230999082,-32.0
328,457.41320838521415,90.85844028091627,-32.0
329,458.31217294813246,89.36971686968793,-32.0
330,459.14968357288393,87.98276378427106,-32.0
331,460.029859742305,86.52515474886184,-32.0
332,460.8496871731768,85.16748578186296,-32.0
333,461.66094093428865,83.82401517530919,-32.0
334,462.5132191860926,82.41260627369199,-32.0
335,463.34130026445314,81.04126891669034,-32.0
336,464.1451841693703,79.71000310430423,-32.0
337,464.8803466113631,78.49254294670062,-32.0
338,465.6372595325372,77.2390630738623,-32.0
339,466.3282139898307,76.09481321230368,-32.0
340,466.9977342727245,74.98605925185778,-32.0
341,467.68490239985573,73.84807971349954,-32.0
342,468.34787335354355,72.75017171975684,-32.0
343,468.9866471337879,71.69233527062967,-32.0
344,469.6012237405889,70.67457036611803,-32.0
345,470.19160317394653,69.69687700622194,-32.0
346,470.78958318229166,68.7065967720601,-32.0
347,471.3301449056187,67.81140365107834,-32.0
348,471.84650945550226,66.95628207471212,-32.0
349,472.33867683194245,66.14123204296142,-32.0
350,472.7804590118394,65.4096220318382,-32.0
351,473.22565540453644,64.67235793963532,-32.0
352,473.64665462379014,63.97516539204796,-32.0
353,474.02145500868795,63.354480071902,-32.0
354,474.3954832441985,62.735073463862456,-32.0
355,474.74531430626564,62.155738400438445,-32.0
356,475.0531328961644,61.64597777126975,-32.0
357,475.35599297448846,61.14442864739354,-32.0
358,475.63465587936906,60.68295106813287,-32.0
359,475.87549267426874,60.28411512994143,-32.0
360,476.1071845954063,59.90042349022857,-32.0
361,476.32919764716644,59.532760468361914,-32.0
362,476.5415318295492,59.18112606434148,-32.0
363,476.7441871425546,58.84552027816726,-32.0
364,476.9263478850351,58.543854369271905,-32.0
365,477.09993495775575,58.25638682082164,-32.0
366,477.2649483607165,57.98311763281646,-32.0
367,477.42138809391736,57.724046805256364,-32.0
368,477.5779264410659,57.46481266881998,-32.0
369,477.72478591883714,57.221607150229815,-32.0
370,477.85443293403836,57.00690619906063,-32.0
371,477.98250401831234,56.79481505628958,-32.0
372,478.1008962332089,56.59875253136475,-32.0
373,478.20960957872813,56.418718624286136,-32.0
374,478.30864405487,56.25471333505373,-32.0
375,478.39799966163446,56.10673666366755,-32.0
376,478.47767639902156,55.974788610127575,-32.0
377,478.57980694118277,55.80565610436648,-32.0
378,478.63443248724025,55.715193885252,-32.0
379,478.67727109612264,55.644251333589345,-32.0
380,478.71153603524516,55.58750714237178,-32.0
381,478.7372273046078,55.544961311599295,-32.0
382,478.7543449042106,55.51661384127191,-32.0
383,478.76288883405346,55.502464731389615,-32.0
384,478.76288883405346,55.502464731389615,-32.0
385,478.76288883405346,55.502464731389615,-32.0
386,478.76288883405346,55.502464731389615,-32.0
387,478.76288883405346,55.502464731389615,-32.0
388,478.76288883405346,55.502464731389615,-32.0
389,478.76288883405346,55.502464731389615,-32.0
390,478.76288883405346,55.502464731389615,-32.0
391,478.76288883405346,55.502464731389615,-32.0
392,478.76288883405346,55.502464731389615,-32.0
393,478.76288883405346,55.502464731389615,-32.0
394,478.76288883405346,55.502464731389615,-32.0
395,478.76288883405346,55.502464731389615,-32.0
396,478.76288883405346,55.502464731389615,-32.0
397,478.76288883405346,55.502464731389615,-32.0
398,478.76288883405346,55.502464731389615,-32.0
399,478.76288883405346,55.502464731389615,-32.0
400,478.76288883405346,55.502464731389615,-32.0
401,478.76288883405346,55.502464731389615,-32.0
402,478.76288883405346,55.502464731389615,-32.0
403,478.76288883405346,55.502464731389615,-32.0
404,478.76288883405346,55.502464731389615,-32.0
405,478.76288883405346,55.502464731389615,-32.0
406,478.76288883405346,55.502464731389615,-32.0
407,478.76288883405346,55.502464731389615,-32.0
408,478.76288883405346,55.502464731389615,-32.0
409,478.76288883405346,55.502464731389615,-32.0
410,478.76288883405346,55.502464731389615,-32.0
411,478.76288883405346,55.502464731389615,-32.0
412,478.76288883405346,55.502464731389615,-32.0
413,478.76288883405346,55.502464731389615,-32.0
414,478.76288883405346,55.502464731389615,-32.0
415,478.76288883405346,55.502464731389615,-32.0
416,478.76288883405346,55.502464731389615,-32.0
417,478.76288883405346,55.502464731389615,-32.0
418,478.76288883405346,55.502464731389615,-32.0
419,478.76288883405346,55.502464731389615,-32.0
420,478.76288883405346,55.502464731389615,-32.0
421,478.76288883405346,55.502464731389615,-32.0
422,478.76288883405346,55.502464731389615,-32.0
423,478.76288883405346,55.502464731389615,-32.0
424,478.76288883405346,55.502464731389615,-32.0
425,478.76288883405346,55.502464731389615,-32.0
426,478.76288883405346,55.502464731389615,-32.0
427,478.76288883405346,55.502464731389615,-32.0
428,478.76288883405346,55.502464731389615,-32.0
429,478.76288883405346,55.502464731389615,-32.0
430,478.76288883405346,55.502464731389615,-32.0
431,478.76288883405346,55.502464731389615,-32.0
432,478.76288883405346,55.502464731389615,-32.0
433,478.76288883405346,55.502464731389615,-32.0
434,478.76288883405346,55.502464731389615,-32.0
435,478.76288883405346,55.502464731389615,-32.0
436,478.76288883405346,55.502464731389615,-32.0
437,478.76288883405346,55.502464731389615,-32.0
438,478.76288883405346,55.502464731389615,-32.0
439,478.76288883405346,55.502464731389615,-32.0
440,478.76288883405346,55.502464731389615,-32.0
441,478.76288883405346,55.502464731389615,-32.0
442,478.76288883405346,55.502464731389615,-32.0
443,478.76288883405346,55.502464731389615,-32.0
444,478.76288883405346,55.502464731389615,-32.0
445,478.76288883405346,55.502464731389615,-32.0
446,478.76288883405346,55.502464731389615,-32.0
447,478.76288883405346,55.502464731389615,-32.0
448,478.76288883405346,55.502464731389615,-32.0
449,478.76288883405346,55.502464731389615,-32.0
450,478.76288883405346,55.502464731389615,-32.0
451,478.76288883405346,55.502464731389615,-32.0
452,478.76288883405346,55.502464731389615,-32.0
453,478.76288883405346,55.502464731389615,-32.0
454,478.76288883405346,55.502464731389615,-32.0
455,478.76288883405346,55.502464731389615,-32.0
456,478.76288883405346,55.502464731389615,-32.0
457,478.76288883405346,55.502464731389615,-32.0
458,478.76288883405346,55.502464731389615,-32.0
459,478.76288883405346,55.502464731389615,-32.0
460,478.76288883405346,55.502464731389615,-32.0
461,478.76288883405346,55.502464731389615,-32.0
462,478.76288883405346,55.502464731389615,-32.0
463,478.76288883405346,55.502464731389615,-32.0
464,478.76288883405346,55.502464731389615,-32.0
465,478.76288883405346,55.502464731389615,-32.0
466,478.76288883405346,55.502464731389615,-32.0
467,478.76288883405346,55.502464731389615,-32.0
468,478.76288883405346,55.502464731389615,-32.0
469,478.76288883405346,55.502464731389615,-32.0
470,478.76288883405346,55.502464731389615,-32.0
471,478.76288883405346,55.502464731389615,-32.0
472,478.76288883405346,55.502464731389615,-32.0
473,478.76288883405346,55.502464731389615,-32.0
474,478.76288883405346,55.502464731389615,-32.0
475,478.76288883405346,55.502464731389615,-32.0
